school_id,record_date,week_number,school_name,type,plan,economy_level,number_students,tuition_rank,school_level,decision_maker_role,geographical_region,tenure_weeks,contract_remaining_weeks,contract_type,recent_contract_change,renewal_count,payment_delay,payment_frequency,recent_price_change,price_sensitivity,discount_applied,active_users_percentage,weekly_active_users,usage_trend,feature_adoption_rate,critical_feature_usage,peak_usage_day,session_duration_avg,session_frequency,idle_user_percentage,usage_consistency,number_messages_to_support,complain_level,support_response_time,support_ticket_trend,tech_savy_level,number_complaints_with_ceo,support_ticket_categories,sentiment,nps_score,nps_trend,sentiment_trend,feedback_participation,positive_feedback_ratio,feature_satisfaction,training_satisfaction,bugs_ratio,ratio_usability,error_rate,page_load_time,historic_complain_ratio,critical_bug_count,workflow_completion_rate,ratio_feature_requests,feature_request_fulfillment,days_since_feature_update,alignment_with_roadmap,competitor_feature_mentions,days_since_admin_login,stakeholder_engagement,training_completion_rate,days_since_cs_contact,meeting_attendance_rate,proactive_contact_ratio,week_of_year,academic_period,days_to_break,budget_cycle_position,is_renewal_period,churn_risk_score,usage_to_complaint_ratio,engagement_trend,health_score,relative_performance,roi_indicator,feature_value_ratio,churned,churn_reason
96,2024-09-21,38,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,19,29,multi-year,0,0,0,quarterly,0.06,0.4,0,61.7,287,-0.02,17.0,1,4,38,4.9,38.3,0.16,26,0.19,22.6,-0.1,0.34,0,feature,0.43,4,-0.8,-0.09,36.0,0.36,2,2,0.01,0.18,1.3,838,0.1,0,63.0,0.02,0.15,13,0.43,0,13,0.6,0.72,13,0.98,0.4,38,spring exams,23,planning,0,0.42,3.65,-0.08,1.27,0.08,0.77,0.76,0,
96,2024-09-28,39,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,20,28,multi-year,0,0,0,annually,0.0,0.4,0,56.7,264,0.05,17.0,1,3,39,1.1,43.3,0.34,32,0.25,16.7,0.09,0.34,0,login,0.43,4,0.6,0.04,36.0,0.31,2,2,0.01,0.3,1.3,773,0.15,0,62.0,0.05,0.37,86,0.05,0,7,0.55,0.98,7,0.58,0.49,39,spring exams,33,allocated,0,0.45,3.27,-0.09,1.23,0.83,0.71,0.43,0,
96,2024-10-05,40,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,21,27,multi-year,0,0,0,annually,0.0,0.4,0,51.7,241,0.06,17.0,0,4,37,3.2,48.3,0.17,43,0.31,2.0,0.17,0.34,0,feature,0.45,4,0.2,-0.04,23.0,0.43,2,2,0.01,0.29,1.3,1542,0.14,0,71.0,0.16,0.01,50,0.9,0,9,0.55,0.54,11,0.73,0.57,40,spring exams,28,depleted,0,0.47,3.13,-0.01,1.19,0.67,0.82,0.48,0,
96,2024-10-12,41,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,22,26,multi-year,0,0,0,annually,0.0,0.4,1,55.7,259,0.07,17.0,0,3,35,4.8,44.3,0.25,22,0.33,7.3,0.08,0.34,0,login,0.5,5,-0.2,0.03,47.0,0.47,2,2,0.01,0.26,1.3,1684,0.01,0,71.0,0.02,0.29,80,0.77,0,7,0.9,0.49,17,0.51,0.57,41,summer break,73,depleted,0,0.46,1.96,-0.05,1.21,0.85,0.47,0.49,0,
96,2024-10-19,42,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,23,25,multi-year,0,0,0,quarterly,0.0,0.4,1,58.7,273,-0.08,17.0,1,1,35,6.7,41.3,0.24,11,0.32,22.1,0.02,0.34,0,usability,0.52,5,0.4,0.08,32.0,0.41,2,2,0.01,0.16,1.3,1463,0.18,0,93.0,0.11,0.42,30,0.94,0,5,0.8,0.56,2,0.52,0.42,42,summer break,35,allocated,0,0.44,1.48,0.06,1.23,0.74,0.68,0.49,0,
96,2024-10-26,43,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,24,24,multi-year,0,0,0,annually,0.0,0.4,0,55.7,259,0.07,17.0,1,2,37,8.9,44.3,0.41,6,0.33,23.5,-0.11,0.34,0,usability,0.51,5,0.1,-0.06,34.0,0.39,2,2,0.01,0.0,1.3,1262,0.18,0,70.0,0.06,0.15,32,0.13,3,0,0.34,0.75,18,1.0,0.61,43,summer break,62,allocated,0,0.45,1.03,-0.1,1.21,0.64,0.61,0.36,0,
96,2024-11-02,44,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,25,23,multi-year,0,0,0,annually,0.0,0.4,1,52.7,245,0.03,17.0,0,4,37,9.2,47.3,0.38,3,0.34,17.6,-0.12,0.34,0,login,0.46,4,0.4,0.09,20.0,0.51,2,2,0.01,0.08,1.3,1936,0.17,0,89.0,0.09,0.29,19,0.63,0,5,0.31,0.53,12,0.82,0.66,44,summer break,105,allocated,0,0.48,0.7,0.07,1.18,0.42,0.42,0.54,0,
96,2024-11-09,45,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,26,22,multi-year,0,0,0,annually,0.0,0.4,0,51.7,241,0.03,17.0,1,2,35,9.9,48.3,0.42,1,0.33,21.0,-0.09,0.34,0,usability,0.48,4,-0.7,0.06,27.0,0.5,2,2,0.01,0.17,1.3,628,0.09,0,68.0,0.0,0.0,19,0.12,3,0,0.3,0.61,14,0.51,0.5,45,fall term start,38,allocated,0,0.47,0.85,0.03,1.19,0.97,0.49,0.56,0,
96,2024-11-16,46,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,27,21,multi-year,0,0,0,quarterly,0.0,0.4,1,50.7,236,0.01,17.0,1,2,32,7.1,49.3,0.31,0,0.31,7.9,0.04,0.34,0,usability,0.48,4,0.5,-0.05,35.0,0.57,2,2,0.01,0.29,1.3,1313,0.08,0,72.0,0.14,0.06,43,0.01,3,12,0.52,0.89,10,0.8,0.67,46,fall term start,94,depleted,0,0.47,1.0,-0.09,1.2,0.57,0.85,0.75,0,
96,2024-11-23,47,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,28,20,multi-year,0,0,0,quarterly,0.0,0.4,0,51.7,241,0.05,17.0,0,5,32,8.8,48.3,0.27,0,0.29,13.0,-0.09,0.34,0,billing,0.46,4,0.9,0.01,14.0,0.39,2,2,0.01,0.06,1.3,1558,0.1,0,64.0,0.12,0.42,26,0.62,0,11,0.56,0.64,7,0.76,0.67,47,fall term start,22,allocated,0,0.47,1.02,-0.02,1.2,0.87,0.8,0.34,0,
96,2024-11-30,48,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,29,19,multi-year,0,0,0,annually,0.0,0.4,0,53.7,250,0.06,17.0,0,3,31,7.2,46.3,0.25,3,0.29,4.8,-0.03,0.34,0,feature,0.47,4,-0.9,0.09,48.0,0.33,2,2,0.01,0.01,1.3,748,0.05,0,78.0,0.15,0.09,51,0.75,2,7,0.45,0.85,18,0.65,0.44,48,fall term start,103,depleted,0,0.46,1.27,0.04,1.21,0.01,0.39,0.4,0,
96,2024-12-07,49,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,30,18,multi-year,0,0,0,quarterly,0.0,0.4,1,53.7,250,0.08,17.0,0,1,34,4.9,46.3,0.16,1,0.29,7.9,-0.11,0.34,0,feature,0.49,4,0.1,-0.08,15.0,0.55,2,2,0.01,0.1,1.3,1522,0.02,0,78.0,0.05,0.21,25,0.31,0,7,0.46,0.87,21,0.55,0.75,49,fall mid-term,35,depleted,0,0.45,1.41,-0.09,1.22,0.88,0.57,0.33,0,
96,2024-12-14,50,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,31,17,multi-year,0,0,0,monthly,0.08,0.4,0,49.7,231,-0.05,17.0,1,5,31,7.2,50.3,0.24,0,0.3,1.9,-0.15,0.34,0,billing,0.49,4,0.7,0.03,48.0,0.58,2,2,0.01,0.22,1.3,1735,0.07,0,88.0,0.06,0.42,15,0.26,0,0,0.61,0.9,8,0.92,0.66,50,fall mid-term,46,planning,0,0.46,1.4,0.04,1.2,0.07,0.61,0.66,0,
96,2024-12-21,51,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,32,16,multi-year,0,0,0,monthly,0.0,0.4,0,49.7,231,-0.09,17.0,1,4,30,8.2,50.3,0.38,2,0.3,4.9,-0.08,0.34,0,login,0.48,4,-0.5,0.05,30.0,0.46,2,2,0.01,0.07,1.3,1564,0.28,0,84.0,0.16,0.45,21,0.73,0,9,0.33,0.49,5,0.7,0.46,51,fall mid-term,120,depleted,0,0.47,1.36,0.04,1.2,0.32,0.54,0.3,0,
96,2024-12-28,52,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,33,15,multi-year,0,0,0,monthly,0.0,0.4,0,47.7,222,0.05,17.0,0,3,30,2.6,52.3,0.31,4,0.27,22.8,-0.16,0.34,0,usability,0.52,5,1.0,0.06,46.0,0.59,2,2,0.01,0.19,1.3,1562,0.15,0,74.0,0.2,0.48,52,0.01,0,4,0.78,0.79,4,0.82,0.51,52,fall mid-term,30,depleted,0,0.45,1.55,0.06,1.22,0.79,0.33,0.59,0,
96,2025-01-04,1,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,34,14,multi-year,0,0,0,annually,0.0,0.4,1,43.7,203,0.06,17.0,0,1,29,7.7,56.3,0.19,7,0.29,20.9,0.05,0.34,0,billing,0.51,5,0.9,-0.04,16.0,0.55,2,2,0.01,0.13,1.3,1425,0.29,0,90.0,0.16,0.45,17,0.68,0,10,0.7,0.47,15,0.52,0.44,1,winter term start,82,planning,0,0.47,1.51,-0.04,1.2,0.95,0.86,0.36,0,
96,2025-01-11,2,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,35,13,multi-year,0,0,0,quarterly,0.0,0.4,0,47.7,222,0.04,17.0,0,3,32,8.4,52.3,0.3,6,0.26,6.1,0.19,0.34,0,feature,0.48,4,-0.5,0.06,26.0,0.42,2,2,0.01,0.17,1.3,1813,0.01,0,64.0,0.16,0.1,30,0.98,0,9,0.82,0.73,2,0.71,0.21,2,winter term start,49,allocated,0,0.46,1.93,0.04,1.21,0.09,0.9,0.35,0,
96,2025-01-18,3,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,36,12,multi-year,0,0,0,monthly,0.0,0.4,0,49.7,231,-0.06,17.0,1,5,33,8.6,50.3,0.26,10,0.27,9.1,0.1,0.34,0,usability,0.49,4,0.3,-0.03,44.0,0.49,2,2,0.01,0.01,1.3,1198,0.11,0,93.0,0.08,0.04,21,0.1,3,0,0.52,0.9,10,0.81,0.55,3,winter term start,101,planning,0,0.45,2.01,0.09,1.22,0.85,0.81,0.67,0,
96,2025-01-25,4,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,37,11,multi-year,0,0,0,quarterly,0.0,0.4,0,46.7,217,0.04,17.0,1,5,31,4.0,53.3,0.11,9,0.25,19.4,0.08,0.34,0,usability,0.5,5,0.6,0.07,12.0,0.57,2,2,0.01,0.28,1.3,796,0.09,0,90.0,0.12,0.4,63,0.26,0,2,0.58,0.83,5,0.96,0.6,4,winter term start,52,allocated,0,0.45,2.51,-0.05,1.22,0.11,0.74,0.87,0,
96,2025-02-01,5,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,38,10,multi-year,0,0,0,annually,0.0,0.4,0,44.7,208,0.05,17.0,0,4,32,7.5,55.3,0.35,12,0.26,14.1,-0.15,0.34,0,usability,0.54,5,0.8,-0.02,14.0,0.59,2,2,0.01,0.1,1.3,1633,0.04,0,87.0,0.13,0.37,13,0.39,0,10,0.84,0.61,5,0.74,0.62,5,winter term start,98,depleted,0,0.45,2.57,0.07,1.23,0.32,0.37,0.39,0,
96,2025-02-08,6,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,39,9,multi-year,0,0,0,annually,0.0,0.4,0,43.7,203,-0.01,17.0,0,2,34,9.5,56.3,0.21,10,0.28,22.1,-0.19,0.34,0,billing,0.51,5,0.9,0.05,17.0,0.37,2,2,0.01,0.09,1.3,1409,0.06,0,83.0,0.04,0.08,57,0.65,0,8,0.82,0.94,16,0.61,0.79,6,winter mid-term,19,allocated,0,0.46,2.43,0.09,1.2,0.91,0.86,0.66,0,
96,2025-02-15,7,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,40,8,multi-year,0,0,0,quarterly,0.0,0.4,0,44.7,208,-0.01,17.0,0,1,36,4.6,55.3,0.22,10,0.29,13.0,-0.14,0.34,0,billing,0.54,5,0.9,-0.0,39.0,0.52,2,2,0.01,0.21,1.3,1690,0.03,0,93.0,0.02,0.28,52,0.81,0,12,0.77,0.63,20,0.57,0.55,7,winter mid-term,113,planning,0,0.46,2.35,-0.07,1.21,0.7,0.62,0.37,0,
96,2025-02-22,8,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,41,7,multi-year,0,0,0,quarterly,0.0,0.4,0,43.7,203,-0.06,17.0,0,3,36,7.6,56.3,0.21,9,0.26,19.5,0.09,0.34,0,bug,0.52,5,0.3,-0.09,47.0,0.41,2,2,0.01,0.11,1.3,654,0.17,0,91.0,0.09,0.2,30,0.23,0,3,0.86,0.76,15,0.72,0.63,8,winter mid-term,67,planning,1,0.45,2.69,0.05,1.22,0.86,0.31,0.43,0,
96,2025-03-01,9,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,42,6,multi-year,0,0,1,annually,0.0,0.4,1,41.7,194,0.0,17.0,1,3,35,5.7,58.3,0.28,7,0.26,10.1,0.1,0.34,0,feature,0.55,5,-0.5,0.04,25.0,0.46,2,2,0.01,0.1,1.3,1651,0.27,0,79.0,0.13,0.39,41,0.17,0,13,0.43,0.77,5,0.91,0.56,9,winter mid-term,117,depleted,1,0.45,2.69,-0.04,1.22,0.29,0.83,0.68,0,
96,2025-03-08,10,School 96,charter,enterprise,medium resource,2333,low,higher-ed,Admin Staff,Southeast,43,5,multi-year,0,0,0,annually,0.0,0.4,0,45.7,213,-0.07,17.0,0,4,36,1.6,54.3,0.12,5,0.25,18.0,0.12,0.34,0,bug,0.59,5,-0.3,0.01,34.0,0.48,2,2,0.01,0.06,1.3,1954,0.08,0,87.0,0.07,0.09,28,0.14,1,8,0.69,0.46,9,1.0,0.27,10,winter mid-term,26,depleted,1,0.43,2.67,-0.07,1.26,0.57,0.46,0.53,0,
97,2024-08-17,33,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,109,22,multi-year,1,1,0,monthly,0.0,0.5,0,33.9,54,0.05,35.9,0,4,16,7.4,66.1,0.11,2,0.0,16.8,-0.02,0.78,0,bug,0.73,7,-0.8,-0.08,15.0,0.66,3,3,0.02,0.0,1.8,1960,0.08,0,75.0,0.0,0.27,19,0.86,0,3,0.58,0.89,0,0.53,0.57,33,spring mid-term,21,planning,0,0.33,35.18,0.06,1.43,0.3,0.72,0.51,0,
97,2024-08-24,34,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,110,21,multi-year,1,1,1,quarterly,0.0,0.5,1,28.9,46,0.06,35.9,0,3,16,10.0,71.1,0.39,1,0.03,21.4,-0.16,0.78,0,usability,0.74,7,0.8,0.08,32.0,0.58,3,3,0.02,0.23,1.8,1284,0.16,0,92.0,0.1,0.03,73,0.13,3,8,0.32,0.69,5,0.69,0.57,34,spring mid-term,110,depleted,0,0.35,9.79,0.01,1.4,0.89,0.55,0.43,0,
97,2024-08-31,35,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,111,20,multi-year,0,1,0,annually,0.0,0.5,1,26.9,42,0.02,35.9,0,3,13,7.9,73.1,0.31,0,0.03,22.5,-0.08,0.78,0,billing,0.7,7,0.9,0.05,48.0,0.56,3,3,0.02,0.27,1.8,1629,0.01,0,81.0,0.07,0.1,8,0.31,0,5,0.69,0.66,15,0.73,0.56,35,spring mid-term,34,planning,0,0.37,9.04,-0.09,1.38,0.62,0.4,0.61,0,
97,2024-09-07,36,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,112,19,multi-year,0,1,0,annually,0.0,0.5,0,26.9,42,-0.05,35.9,0,4,10,2.5,73.1,0.27,2,0.1,12.9,0.17,0.78,0,login,0.75,7,0.5,0.06,12.0,0.6,3,3,0.02,0.27,1.8,1523,0.13,0,89.0,0.17,0.44,49,0.76,0,11,0.39,0.74,15,0.81,0.71,36,spring exams,77,planning,0,0.37,3.4,-0.02,1.37,0.29,0.32,0.83,0,
97,2024-09-14,37,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,113,18,multi-year,0,1,0,monthly,0.0,0.5,0,27.9,44,-0.08,35.9,1,5,10,3.1,72.1,0.48,4,0.13,10.3,-0.04,0.78,0,feature,0.75,7,0.3,-0.08,27.0,0.55,3,3,0.02,0.07,1.8,1332,0.06,0,82.0,0.01,0.5,37,0.22,0,7,0.56,0.87,9,0.76,0.74,37,spring exams,63,depleted,0,0.38,2.86,0.07,1.36,0.63,0.71,0.54,0,
97,2024-09-21,38,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,114,17,multi-year,0,1,0,monthly,0.0,0.5,1,22.9,36,0.01,35.9,0,4,12,1.8,77.1,0.13,7,0.18,21.4,-0.18,0.78,0,billing,0.73,7,0.6,-0.02,22.0,0.8,3,3,0.02,0.1,1.8,1815,0.04,0,90.0,0.13,0.01,2,0.69,0,13,0.43,0.73,0,0.78,0.58,38,spring exams,52,depleted,0,0.41,2.47,-0.01,1.31,0.37,0.9,0.76,0,
97,2024-09-28,39,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,115,16,multi-year,0,1,0,annually,0.0,0.5,0,26.9,42,0.04,35.9,0,4,10,6.3,73.1,0.36,10,0.23,9.8,0.1,0.78,0,bug,0.73,7,0.8,-0.02,18.0,0.53,3,3,0.02,0.1,1.8,1006,0.21,0,88.0,0.12,0.28,81,0.85,0,11,0.35,0.79,16,0.91,0.4,39,spring exams,48,planning,0,0.42,2.35,0.07,1.29,0.51,0.75,0.62,0,
97,2024-10-05,40,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,116,15,multi-year,1,1,0,monthly,0.0,0.5,0,23.9,38,0.07,35.9,0,4,10,4.1,76.1,0.4,15,0.3,22.4,0.17,0.78,0,billing,0.77,7,-0.8,0.04,11.0,0.75,3,3,0.02,0.12,1.8,1361,0.01,0,79.0,0.1,0.32,60,0.47,0,4,0.88,0.73,19,0.91,0.33,40,spring exams,2,planning,0,0.43,2.26,-0.03,1.27,0.92,0.57,0.42,0,
97,2024-10-12,41,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,117,14,multi-year,0,1,0,monthly,0.0,0.5,0,19.9,31,0.06,35.9,1,5,7,3.5,80.1,0.24,7,0.32,21.8,-0.13,0.78,0,login,0.8,8,-0.5,-0.09,41.0,0.57,4,4,0.02,0.03,1.8,1471,0.07,0,79.0,0.07,0.3,71,0.83,0,14,0.81,0.85,16,0.97,0.71,41,summer break,52,planning,0,0.44,1.55,-0.04,1.26,0.59,0.9,0.42,0,
97,2024-10-19,42,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,118,13,multi-year,0,1,0,annually,0.0,0.5,0,18.9,30,0.03,35.9,1,2,10,1.7,81.1,0.18,4,0.35,6.3,0.13,0.78,0,billing,0.82,8,-0.3,0.06,20.0,0.61,4,4,0.02,0.13,1.8,1882,0.19,0,78.0,0.1,0.16,76,0.53,3,2,0.78,0.69,3,0.84,0.47,42,summer break,111,depleted,0,0.44,1.05,-0.05,1.25,0.05,0.89,0.72,0,
97,2024-10-26,43,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,119,12,multi-year,0,1,0,quarterly,0.0,0.5,1,20.9,33,-0.04,35.9,1,5,11,9.3,79.1,0.29,2,0.37,19.6,0.05,0.78,0,bug,0.8,8,-0.9,-0.05,10.0,0.89,4,4,0.02,0.19,1.8,1316,0.3,0,74.0,0.15,0.15,33,0.54,0,10,0.4,0.74,11,0.74,0.65,43,summer break,115,planning,0,0.45,0.75,-0.05,1.23,0.92,0.83,0.61,0,
97,2024-11-02,44,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,120,11,multi-year,0,1,0,monthly,0.0,0.5,0,17.9,28,0.0,35.9,0,5,14,2.1,82.1,0.2,0,0.39,14.7,-0.11,0.78,0,usability,0.83,8,0.3,0.02,43.0,0.78,4,4,0.02,0.1,1.8,1239,0.29,0,88.0,0.17,0.35,52,0.2,3,7,0.83,0.81,16,0.71,0.24,44,summer break,81,allocated,0,0.45,0.57,0.1,1.23,0.6,0.41,0.67,0,
97,2024-11-09,45,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,121,10,multi-year,0,1,0,monthly,0.09,0.5,1,20.9,33,-0.05,35.9,0,4,15,9.3,79.1,0.37,2,0.36,15.4,0.08,0.78,0,billing,0.83,8,-0.6,-0.01,17.0,0.9,4,4,0.02,0.09,1.8,691,0.24,0,90.0,0.05,0.5,62,0.86,0,0,0.55,0.63,6,0.84,0.7,45,fall term start,34,depleted,0,0.44,0.74,0.03,1.25,0.72,0.43,0.61,0,
97,2024-11-16,46,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,122,9,multi-year,0,1,0,monthly,0.0,0.5,0,23.9,38,0.01,35.9,0,3,12,8.4,76.1,0.21,4,0.35,7.7,-0.03,0.78,0,login,0.84,8,0.2,-0.08,29.0,0.68,4,4,0.02,0.14,1.8,708,0.03,0,90.0,0.11,0.13,35,0.61,0,4,0.9,0.71,16,0.81,0.5,46,fall term start,69,planning,0,0.43,0.8,0.08,1.27,0.05,0.52,0.51,0,
97,2024-11-23,47,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,123,8,multi-year,0,1,0,monthly,0.0,0.5,0,28.9,46,-0.02,35.9,1,3,11,5.2,71.1,0.43,6,0.36,21.3,0.2,0.78,0,bug,0.81,8,-0.7,-0.03,28.0,0.59,4,4,0.02,0.29,1.8,1539,0.04,0,95.0,0.18,0.39,75,0.34,0,10,0.63,0.82,19,0.67,0.53,47,fall term start,76,planning,0,0.43,0.98,-0.05,1.27,0.47,0.33,0.67,0,
97,2024-11-30,48,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,124,7,multi-year,0,1,0,quarterly,0.0,0.5,0,29.9,47,-0.02,35.9,0,3,10,6.2,70.1,0.3,8,0.36,8.0,-0.02,0.78,0,bug,0.84,8,0.8,0.09,42.0,0.92,4,4,0.02,0.19,1.8,1974,0.19,0,64.0,0.05,0.28,53,0.43,0,6,0.84,0.42,10,0.61,0.77,48,fall term start,18,depleted,1,0.42,1.14,-0.0,1.28,0.71,0.5,0.41,0,
97,2024-12-07,49,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,125,6,multi-year,0,1,1,quarterly,0.0,0.5,0,29.9,47,0.05,35.9,0,2,9,6.2,70.1,0.48,7,0.36,23.7,-0.12,0.78,0,login,0.85,8,-1.0,0.08,16.0,0.66,4,4,0.02,0.1,1.8,827,0.28,0,70.0,0.08,0.19,55,0.65,0,13,0.86,0.88,1,0.56,0.24,49,fall mid-term,49,allocated,1,0.41,1.06,0.0,1.29,0.44,0.46,0.36,0,
97,2024-12-14,50,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,126,5,multi-year,0,1,0,annually,0.05,0.5,1,33.9,54,0.05,35.9,0,1,11,2.9,66.1,0.27,7,0.35,23.4,-0.05,0.78,0,billing,0.81,8,-0.7,-0.09,11.0,0.75,4,4,0.02,0.21,1.8,1900,0.22,0,88.0,0.12,0.28,36,0.46,0,11,0.58,0.54,6,0.65,0.24,50,fall mid-term,108,allocated,1,0.41,1.17,-0.03,1.29,0.52,0.21,0.83,0,
97,2024-12-21,51,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,127,4,multi-year,0,1,0,quarterly,0.0,0.5,1,37.9,60,0.01,35.9,0,2,13,7.2,62.1,0.14,9,0.34,21.4,-0.18,0.78,0,feature,0.79,7,-0.1,-0.04,42.0,0.59,3,3,0.02,0.13,1.8,1052,0.08,0,88.0,0.06,0.24,85,0.32,0,14,0.7,0.76,21,0.62,0.76,51,fall mid-term,1,planning,1,0.41,1.32,-0.07,1.3,0.98,0.41,0.37,0,
97,2024-12-28,52,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,128,3,multi-year,1,1,1,monthly,0.0,0.5,0,36.9,58,-0.03,35.9,0,4,13,5.1,63.1,0.31,10,0.36,8.0,0.03,0.78,0,bug,0.76,7,-0.2,0.09,32.0,0.67,3,3,0.02,0.06,1.8,943,0.25,0,92.0,0.05,0.34,88,0.14,0,9,0.34,0.82,15,0.62,0.79,52,fall mid-term,100,allocated,1,0.43,1.22,0.09,1.27,0.8,0.42,0.44,0,
97,2025-01-04,1,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,129,2,multi-year,0,1,1,monthly,0.0,0.5,0,31.9,50,0.06,35.9,1,5,13,7.6,68.1,0.25,9,0.37,20.3,0.14,0.78,0,billing,0.75,7,0.6,-0.03,32.0,0.8,3,3,0.02,0.15,1.8,1971,0.22,0,62.0,0.0,0.41,75,0.6,1,2,0.86,0.5,5,0.66,0.21,1,winter term start,97,depleted,1,0.44,1.42,-0.06,1.25,0.24,0.87,0.76,0,
97,2025-01-11,2,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,130,1,multi-year,0,1,0,annually,0.0,0.5,0,33.9,54,0.09,35.9,0,2,15,2.4,66.1,0.38,12,0.37,15.6,-0.02,0.78,0,billing,0.72,7,-0.0,0.08,22.0,0.83,3,3,0.02,0.04,1.8,891,0.13,0,84.0,0.05,0.01,69,0.15,3,7,0.32,0.55,15,0.78,0.7,2,winter term start,60,planning,1,0.45,1.53,0.06,1.24,0.06,0.64,0.54,0,
97,2025-01-18,3,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,131,0,multi-year,0,1,0,quarterly,0.0,0.5,0,36.9,58,-0.06,35.9,0,2,12,9.1,63.1,0.34,14,0.36,2.6,-0.02,0.78,0,login,0.76,7,0.1,-0.06,38.0,0.88,3,3,0.02,0.2,1.8,647,0.11,0,65.0,0.01,0.15,66,0.94,3,11,0.67,0.99,14,0.64,0.26,3,winter term start,25,allocated,1,0.43,1.82,0.05,1.27,0.87,0.51,0.83,0,
97,2025-01-25,4,School 97,charter,enterprise,medium resource,797,low,higher-ed,Teacher Lead,International,132,104,multi-year,0,1,0,quarterly,0.0,0.5,0,31.9,50,0.04,35.9,1,1,13,5.0,68.1,0.13,17,0.35,4.8,-0.1,0.78,0,usability,0.79,7,-0.5,0.07,45.0,0.81,3,3,0.02,0.27,1.8,2000,0.02,0,82.0,0.2,0.15,28,0.28,3,3,0.5,0.92,14,0.95,0.32,4,winter term start,72,depleted,0,0.42,1.91,-0.09,1.27,0.67,0.82,0.87,0,
